71 28 0
72 0 0
73 28 0
74 0 0
75 30.2222 0.628539
76 30.0769 0.266469
77 30.7879 0.536971
78 31.2237 0.820762
79 31.4595 0.619267
80 31.9846 0.471412
81 32.2282 0.611783
82 32.5164 0.729055
83 33.0178 0.64049
84 33.5786 0.691001
85 33.8205 0.624101
86 34.1058 0.490425
87 34.5645 0.641324
88 34.9248 0.812508
89 35.3392 0.649774
90 35.8336 0.52619
91 36.107 0.615475
92 36.3335 0.625167
93 36.8555 0.65751
94 37.346 0.757514
95 37.6371 0.631771
96 38.0011 0.479919
97 38.3659 0.62649
98 38.6652 0.749483
99 39.1503 0.660981
100 39.6469 0.624981
101 39.9038 0.607978
102 40.1951 0.55588
103 40.6475 0.658748
104 41.0746 0.750451
105 41.4611 0.642174
106 41.8631 0.538674
107 42.1514 0.591539
108 42.4855 0.687764
109 42.9069 0.72415
110 43.197 0.743141
111 43.3949 0.711668
112 43.8952 0.632692
113 44.0775 0.565307
114 44.4959 0.616494
115 44.918 0.647697
116 45.3185 0.616464
117 45.6789 0.572789
118 46 0.640184
119 46.3211 0.572789
120 46.6815 0.616464
121 47.082 0.647697
122 47.5041 0.616494
123 47.9225 0.565307
124 48.1048 0.632692
125 48.6051 0.711668
126 48.803 0.743141
127 49.0931 0.72415
128 49.5145 0.687764
129 49.8486 0.591539
130 50.1369 0.538674
131 50.5389 0.642174
132 50.9254 0.750451
133 51.3525 0.658748
134 51.8049 0.55588
135 52.0962 0.607978
136 52.3531 0.624981
137 52.8497 0.660981
138 53.3348 0.749483
139 53.6341 0.62649
140 53.9989 0.479919
141 54.3629 0.631771
142 54.654 0.757514
143 55.1445 0.65751
144 55.6665 0.625167
145 55.893 0.615475
146 56.1664 0.52619
147 56.6608 0.649774
148 57.0752 0.812508
149 57.4355 0.641324
150 57.8942 0.490425
151 58.1795 0.624101
152 58.4214 0.691001
153 58.9822 0.64049
154 59.4836 0.729055
155 59.7718 0.611783
156 60.0154 0.471412
157 60.5405 0.619267
158 60.7763 0.820762
159 61.2121 0.536971
160 61.9231 0.266469
161 61.7778 0.628539
162 0 0
163 0 0
164 0 0
165 0 0

