# RESULTS FROM TALYS CALCULATION #
# nubar vs A : 
124	0.642491	0.412901
125	0.795157	5.02901
126	0.481642	39.34
127	0.567139	333.601
128	0.271426	1700
129	0.300412	3910.99
130	0	10420
131	0.195244	11550
132	0	7605
133	0.640397	3240.99
134	0.900594	738.497
135	1.09913	83.4698
136	1.22254	4.77101
137	1.53865	0.1934
138	1.73407	0.005356
125	0.512202	0.00508801
126	0.69014	0.1385
127	0.23706	3.92599
128	0.559798	63.4999
129	0	436.4
130	0.262239	3295.01
131	0	10080
132	0.147378	18570.1
133	0	23200.1
134	0.4768	16460
135	0.969825	6124.02
136	1.12653	1204
137	1.25053	173.3
138	1.60952	17.4
139	1.78404	1.048
140	2.25404	0.0336501
127	0.348006	0.00470702
128	0.092	0.2698
129	0.118056	6.36402
130	0	157.7
131	0.0603707	1497
132	0	8060.03
133	0.0741862	28129.9
134	0	55110
135	0.83111	58230.3
136	0.723037	34320.1
137	1.05894	15720
138	1.29444	5293.97
139	1.45417	1112
140	1.62315	127.8
141	1.96312	9.10203
142	1.98921	0.4146
143	2.45986	0.01227
129	0	0.001325
130	0.0923192	0.1181
131	0	3.92898
132	0.0170051	71.4802
133	0	802.398
134	0.16651	4766.98
135	0	14419.9
136	0.964015	23540.1
137	0.844714	29969.9
138	1.11157	29190.1
139	1.26797	18810
140	1.55467	7032.03
141	1.58977	1706
142	1.82538	274.099
143	1.93737	29.3
144	2.26489	1.92601
145	2.33465	0.0691298
146	1.99957	0.001281
132	0	0.0631901
133	0.013642	2.52901
134	0	52.0201
135	0.098251	522.799
136	0.0477931	2685.01
137	0.843104	10130
138	0.844847	27789.9
139	1.07398	49379.8
140	1.17461	51939.9
141	1.3718	37250.1
142	1.39249	18790
143	1.59407	6658
144	1.64008	1513
145	2.00134	193.5
146	2.028	13.04
147	2.47328	0.517498
148	2.32577	0.01348
134	0	0.00796201
135	0	0.2892
136	0.243183	5.24301
137	0.130003	67.5099
138	0.943712	603.5
139	0.946364	3298
140	1.12197	10060
141	1.15668	20070
142	1.27402	28000
143	1.38637	28369.9
144	1.51721	19500
145	1.67838	8000.98
146	1.90469	1820
147	2.01033	252.899
148	2.25836	23.6601
149	2.3138	1.328
150	2.75946	0.0411802
137	0.169497	0.04396
138	0.216591	1.409
139	0.802837	26.8701
140	0.846148	275.2
141	1.02393	1752
142	0.978495	7347
143	1.2197	21180.1
144	1.25596	40209.9
145	1.47935	46030.2
146	1.56508	30530
147	1.86755	13130
148	1.79183	4025.01
149	2.09875	774.3
150	2.1948	84.9997
151	2.46543	5.07298
152	2.47198	0.1863
153	2.62421	0.00461598
139	0.347673	0.003021
140	0.892591	0.1123
141	0.886727	2.54199
142	0.96242	36.7001
143	1.02786	348.899
144	1.17817	2067
145	1.26721	6953.97
146	1.48384	12920
147	1.57967	15339.9
148	1.72403	13300.1
149	1.74614	7626.04
150	2.05949	2651
151	1.966	528.001
152	2.26877	67.3599
153	2.27521	5.96798
154	2.56462	0.319801
155	2.40336	0.00913496
142	0.711676	0.0175799
143	0.946707	0.6025
144	0.913202	12.5499
145	1.17003	143.199
146	1.20112	860.499
147	1.41437	3113.99
148	1.39948	7770.03
149	1.57634	12360
150	1.70226	11910
151	1.773	6832.02
152	1.76863	2659
153	1.99578	761.997
154	2.10261	138.601
155	2.34064	13.92
156	2.27593	0.6804
157	2.37686	0.0195799
142	2	1.052e-07
143	2	1.346e-05
144	0.00183333	0.001036
145	1.02434	0.04309
146	1.21482	0.925302
147	1.24808	11.6299
148	1.34551	96.8096
149	1.38467	487.201
150	1.60609	1399
151	1.53972	2269.01
152	1.65653	2437
153	1.69023	1958
154	1.96351	1047
155	1.96469	328.299
156	2.13727	52.9498
157	1.95027	5.24998
158	2.13777	0.368398
159	2.08435	0.01462
143	2	2.472e-11
144	2	7.111e-09
145	2	1.109e-06
146	2	8.859e-05
147	0.950906	0.004096
148	1.08106	0.1234
149	1.31507	2.19899
150	1.37773	21.6399
151	1.43155	114.9
152	1.43959	381.701
153	1.48984	893.698
154	1.5984	1333
155	1.7234	1155.01
156	1.67759	530.198
157	1.73035	158.1
158	1.78403	35.3999
159	2.01164	4.719
160	1.946	0.4836
161	2.1182	0.01712
146	2	1.026e-10
147	2	1.79e-08
148	2	2.017e-06
149	2	0.0001331
150	1.45609	0.00479299
151	1.32867	0.0914404
152	1.3569	1.063
153	1.36378	8.39701
154	1.44162	40.1799
155	1.45393	105.2
156	1.60682	138
157	1.44587	113.8
158	1.61457	70.9401
159	1.64359	27.43
160	1.83606	8.65098
161	1.73398	0.998296
162	1.4639	0.0779301
163	1.63308	0.00345099
148	2	1.856e-12
149	2	6.666e-10
150	2	9.014e-08
151	2	6.41e-06
152	2	0.000275
153	1.28294	0.00789804
154	1.29866	0.1346
155	1.33212	1.218
156	1.35452	5.29599
157	1.33346	13.7001
158	1.37723	25.2299
159	1.39251	27.4299
160	1.48336	23.8699
161	1.56153	7.75901
162	1.27706	1.79499
163	1.52848	0.250301
164	1.37416	0.01666
165	1	0.001393
151	2	5.524e-12
152	2	8.772e-10
153	2	9.436e-08
156	0.978126	0.003116
157	1.20129	0.0284201
158	1.26671	0.178199
159	1.29157	0.629698
160	1.39493	1.68001
161	1.3677	1.58
162	1.17746	1.016
163	1.38463	0.3922
164	1.2141	0.0748
165	1.39804	0.01896
154	2	2.185e-11
155	2	2.726e-09
159	0.981049	0.001563
160	1.19003	0.01453
161	1.2101	0.0457799
162	0.903563	0.0936703
163	1.24365	0.1083
164	0.993934	0.0586703
165	1.23012	0.0410699
156	2	8.716e-14
157	2	1.256e-11
164	0	0.001023
165	0.97097	0.002227
159	2	1.333e-13
160	2	1.745e-11
161	2	7.46e-10
162	2	2.009e-08
161	2	4.123e-16
162	2	3.408e-14
163	2	1.867e-12
164	2	4.468e-11
165	2	1.262e-09
164	2	8.781e-17
165	2	9.234e-15
